lang,form,PRET.SG,PRET.PL,PTCP,proto_gem_form,links,class_n,Note,Pattern,simple_pattern_sing,simple_pattern_pl
goh,swerren,,,,swarjaną,https://en.wiktionary.org//w/index.php?title=swerren&action=edit&redlink=1,6,,,,
goh,wahsan,wuohs,wuohsum,giwahsan,wahsijaną,https://en.wiktionary.org/wiki/wahsan#Old_High_German,6,,ABBA,ABA,ABA
goh,heizzan,hiaz,hiazum,giheizan,haitaną,https://en.wiktionary.org/wiki/heizzan#Old_High_German,7,,ABBA,ABA,ABA
goh,houwan,hio,hiewun,gihouwan,hawwaną,https://en.wiktionary.org//wiki/houwan#Old_High_German,7,,ABCA,ABA,ABA
goh,loufan,,,,hlaupaną,https://en.wiktionary.org//w/index.php?title=loufan&action=edit&redlink=1,7,,,,
goh,bannan,,,,bannaną,https://en.wiktionary.org//wiki/bannan#Old_High_German,7,,,,
goh,hāhan,hiench,hiegen,gihangen,hanhaną,https://awb.saw-leipzig.de/?sigle=AWB&lemid=H00218,7,Vowel length was phonemic,ABBC,ABC,ABC
goh,fallan,fial,fialun,gifallan,fallaną,https://en.wiktionary.org//wiki/fallan#Old_High_German,7,,ABBA,ABA,ABA
goh,fāhan,fieng,fiegen,gifangan,fanhaną,https://awb.saw-leipzig.de/?sigle=AWB&lemid=F00038,7,Vowel length was phonemic,ABBC,ABC,ABC
goh,haltan,hialt,hialtun,gihaltan,haldaną,https://en.wiktionary.org//wiki/haltan#Old_High_German,7,,ABBA,ABA,ABA
goh,waskan,,,,waskaną,https://en.wiktionary.org//wiki/waskan#Old_High_German,7,,,,
goh,blāsan,blies,bliesun,giblasan,blēsaną,https://awb.saw-leipzig.de/?sigle=AWB&lemid=B02038,7,Vowel length was phonemic,ABBC,ABC,ABC
goh,grāzzan,,,,grētaną,https://en.wiktionary.org//w/index.php?title=grazzan&action=edit&redlink=1,7,,,,
goh,sāen,,,,sēaną,https://awb.saw-leipzig.de/?sigle=AWB&lemid=S00071,7,,,,
goh,lāzan,liaz,liazum,gilāzan,lētaną,https://en.wiktionary.org/wiki/lazan#Old_High_German,7,,ABBA,ABA,ABA
goh,rātan,riat,riatun,giratan,rēdaną,https://awb.saw-leipzig.de/?sigle=AWB&lemid=R00218,7,,ABBC,ABC,ABC
goh,gluoen,gluota,gluotun,gigluot,glōaną,https://en.wiktionary.org//wiki/gluoen#Old_High_German,7,,AAAA,AAA,AAA
swe,rida,red,redo,ridit,rīdaną,https://en.wiktionary.org//wiki/rida#Swedish,1,,ABBA,ABA,ABA
swe,bida,bidade,bidade,bidat,bīdaną,https://en.wiktionary.org//wiki/bida#Swedish,1,,AAAA,AAA,AAA
swe,bita,bet,bet,bitit,bītaną,https://en.wiktionary.org//wiki/bita#Swedish,1,,ABBA,ABA,ABA
swe,skina,sken,skeno,skinit,skīnaną,https://en.wiktionary.org//wiki/skina#Swedish,1,,ABBA,ABA,ABA
swe,snida,snidade,snidade,snidat,snīþaną,https://en.wiktionary.org//wiki/snida#Swedish,1,,AAAA,AAA,AAA
swe,risa,risade,risade,risat,rīsaną,https://en.wiktionary.org//wiki/risa#Swedish,1,,AAAA,AAA,AAA
swe,bli,blev,blevo,blivit,bilībaną,https://en.wiktionary.org//wiki/bli#Swedish,1,,ABBA,ABA,ABA
swe,driva,drev,drev,drivit,drībaną,https://en.wiktionary.org//wiki/driva#Swedish,1,,ABBA,ABA,ABA
swe,gripa,grep,grepo,gripit,grīpaną,https://en.wiktionary.org//wiki/gripa#Swedish,1,,ABBA,ABA,ABA
swe,lida,led,ledo,lidit,līþaną,https://en.wiktionary.org//wiki/lida#Swedish,1,,ABBA,ABA,ABA
swe,skita,sket,sketo,skitit,skītaną,https://en.wiktionary.org//wiki/skita#Swedish,1,,ABBA,ABA,ABA
swe,skriva,skrev,skrevo,skrivit,skrībaną,https://en.wiktionary.org//wiki/skriva#Swedish,1,,ABBA,ABA,ABA
swe,skrida,skred,skred,skridit,skrīþaną,https://en.wiktionary.org//wiki/skrida#Swedish,1,,ABBA,ABA,ABA
swe,slita,slet,sleto,slitit,slītaną,https://en.wiktionary.org//wiki/slita#Swedish,1,,ABBA,ABA,ABA
swe,snö,,,,snīwaną,https://en.wiktionary.org//wiki/sn%C3%B6#Swedish,1,,,,
swe,spy,spydde,spydde,spytt,spīwaną,https://en.wiktionary.org//wiki/spy#Swedish,1,,AAAA,AAA,AAA
swe,stiga,steg,stego,stigit,stīganą,https://en.wiktionary.org//wiki/stiga#Swedish,1,,ABBA,ABA,ABA
swe,rita,ritade,ritade,ritat,wrītaną,https://en.wiktionary.org//wiki/rita#Swedish,1,,AAAA,AAA,AAA
swe,gjuta,göt,göto,gjutit,geutaną,https://en.wiktionary.org//wiki/gjuta#Swedish,2,,ABBA,ABA,ABA
swe,bjuda,bjöd,bjödo,bjudit,beudaną,https://en.wiktionary.org//wiki/bjuda#Swedish,2,,ABBA,ABA,ABA
swe,flyga,flög,flögo,flugit,fleuganą,https://en.wiktionary.org//wiki/flyga#Swedish,2,,ABBC,ABC,ABC
swe,brygga,bryggde,bryggde,bryggat,brewwaną,https://en.wiktionary.org//wiki/brygga#Swedish,2,,AAAA,AAA,AAA
swe,ljuga,ljög,ljögo,ljugit,leuganą,https://en.wiktionary.org//wiki/ljuga#Swedish,2,,ABBA,ABA,ABA
swe,fly,flydde,flydde,flytt,fleuhaną,https://en.wiktionary.org//wiki/fly#Swedish,2,,AAAA,AAA,AAA
swe,flyta,flöt,flöto,flutit,fleutaną,https://en.wiktionary.org//wiki/flyta#Swedish,2,,ABBC,ABC,ABC
swe,frysa,frös,frös,frusit,freusaną,https://en.wiktionary.org/wiki/frysa#Swedish,2,,ABBC,ABC,ABC
swe,förbjuda,förbjöd,förbjödo,förbjudit,furibeudaną,https://en.wiktionary.org//wiki/f%C3%B6rbjuda#Swedish,2,,ABBA,ABA,ABA
swe,tjusa,tjusade,tjusade,tjusad,keusaną,https://en.wiktionary.org//wiki/tjusa#Swedish,2,,AAAA,AAA,AAA
swe,tugga,tuggade,tuggade,tuggad,kewwaną,https://en.wiktionary.org//wiki/tugga#Swedish,2,,AAAA,AAA,AAA
swe,krypa,kröp,kröpo,krupit,kreupaną,https://en.wiktionary.org//wiki/krypa#Swedish,2,,ABBC,ABC,ABC
swe,lucka,,,,lūkaną,https://en.wiktionary.org//wiki/lucka#Swedish,2,,,,
swe,ryka,rök,röko,rykit,reukaną,https://en.wiktionary.org//wiki/ryka#Swedish,2,,AAAA,AAA,AAA
swe,skjuva,skjuvade,skjuvade,skjuvat,skeubaną,https://en.wiktionary.org/wiki/skjuva#Swedish,2,,AAAA,AAA,AAA
swe,skjuta,sköt,sköto,skjutit,skeutaną,https://en.wiktionary.org//wiki/skjuta#Swedish,2,,ABBA,ABA,ABA
swe,suga,sög,sögo,sugit,sūganą,https://en.wiktionary.org//wiki/suga#Swedish,2,,ABBA,ABA,ABA
swe,supa,söp,söpo,supit,sūpaną,https://en.wiktionary.org//wiki/supa#Swedish,2,,ABBA,ABA,ABA
swe,tröska,tröskade,tröskade,tröskat,þreskaną,https://en.wiktionary.org//wiki/tr%C3%B6ska#Swedish,3,,AAAA,AAA,AAA
swe,sjunka,sjönk,sjönko,sjunkit,sinkwaną,https://en.wiktionary.org//wiki/sjunka#Swedish,3,,ABBA,ABA,ABA
swe,brista,brast,brusto,brustit,brestaną,https://en.wiktionary.org//wiki/brista#Swedish,3,,ABCC,ABC,ABB
swe,bärga,bärgade,bärgade,bärgat,berganą,https://en.wiktionary.org//wiki/b%C3%A4rga#Swedish,3,,AAAA,AAA,AAA
swe,binda,band,bundo,bundit,bindaną,https://en.wiktionary.org//wiki/binda#Swedish,3,,ABCC,ABC,ABB
swe,brinna,brann,brunno,brunnit,brinnaną,https://en.wiktionary.org//wiki/brinna#Swedish,3,,ABCC,ABC,ABB
swe,dricka,drack,drucko,druckit,drinkaną,https://en.wiktionary.org//wiki/dricka#Swedish,3,,ABCC,ABC,ABB
swe,fäkta,fäktade,fäktade,fäktat,fehtaną,https://en.wiktionary.org//wiki/f%C3%A4kta#Swedish,3,,AAAA,AAA,AAA
swe,finna,fann,funno,funnit,finþaną,https://en.wiktionary.org//wiki/finna#Swedish,3,,ABCC,ABC,ABB
swe,gälda,gäldade,gäldade,gäldat,geldaną,https://en.wiktionary.org//wiki/g%C3%A4lda#Swedish,3,,AAAA,AAA,AAA
swe,hjälpa,hjälpte,hjälpte,hjälpt,helpaną,https://en.wiktionary.org//wiki/hj%C3%A4lpa#Swedish,3,,AAAA,AAA,AAA
swe,rinna,rann,runno,runnit,rinnaną,https://en.wiktionary.org//wiki/rinna#Swedish,3,,ABCC,ABC,ABB
swe,sjunga,sjöng,sjöngo,sjungit,singwaną,https://en.wiktionary.org//wiki/sjunga#Swedish,3,,ABBA,ABA,ABA
swe,smälta,smälte,smälte,smält,smeltaną,https://en.wiktionary.org//wiki/sm%C3%A4lta#Swedish,3,,AAAA,AAA,AAA
swe,spinna,spann,spunno,spunnit,spinnaną,https://en.wiktionary.org//wiki/spinna#Swedish,3,,ABCC,ABC,ABB
swe,spricka,sprack,sprucko,spruckit,springaną,https://en.wiktionary.org//wiki/spricka#Swedish,3,,ABCC,ABC,ABB
swe,stinka,stank,stunko,stunkit,stinkwaną,https://en.wiktionary.org//wiki/stinka#Swedish,3,,ABCC,ABC,ABB
swe,svälla,svällde,svällde,svällt,swellaną,https://en.wiktionary.org//wiki/sv%C3%A4lla#Swedish,3,,AAAA,AAA,AAA
swe,simma,simmade,simmade,simmat,swimmaną,https://en.wiktionary.org//wiki/simma#Swedish,3,,AAAA,AAA,AAA
swe,värpa,värpte,värpte,värpt,werpaną,https://en.wiktionary.org//wiki/v%C3%A4rpa#Swedish,3,,AAAA,AAA,AAA
swe,varda,vart,vordo,vordit,werþaną,https://en.wiktionary.org//wiki/varda#Swedish,3,,ABCC,ABC,ABB
swe,vinda,vindade,vindade,vindat,windaną,https://en.wiktionary.org//wiki/vinda#Swedish,3,,AAAA,AAA,AAA
swe,vinna,vann,vunno,vunnit,winnaną,https://en.wiktionary.org//wiki/vinna#Swedish,3,,ABCC,ABC,ABB
swe,bräcka,bräckte,bräckte,bräckt,brekaną,https://en.wiktionary.org//wiki/br%C3%A4cka#Swedish,4,,AAAA,AAA,AAA
swe,bära,bar,buro,burit,beraną,https://en.wiktionary.org//wiki/b%C3%A4ra#Swedish,4,,ABCC,ABC,ABB
swe,komma,kom,kom,kommit,kwemaną,https://en.wiktionary.org//wiki/komma#Swedish,4,,AAAA,AAA,AAA
swe,förnimma,förnam,förnummo,förnummit,nemaną,https://en.wiktionary.org//wiki/f%C3%B6rnimma#Swedish,4,,ABCC,ABC,ABB
swe,skära,skar,skar,skurit,skeraną,https://en.wiktionary.org//wiki/sk%C3%A4ra#Swedish,4,,ABBC,ABC,ABC
swe,stjäla,stal,stulo,stulit,stelaną,https://en.wiktionary.org//wiki/stj%C3%A4la#Swedish,4,,ABCC,ABC,ABB
swe,träda,trädde,trädde,trätt,trudaną,https://en.wiktionary.org//wiki/tr%C3%A4da#Swedish,4,,AAAA,AAA,AAA
swe,väga,vägde,vägde,vägt,weganą,https://en.wiktionary.org//wiki/v%C3%A4ga#Swedish,5,,AAAA,AAA,AAA
swe,dräpa,dräpte,dräpte,dräpt,drepaną,https://en.wiktionary.org//wiki/dr%C3%A4pa#Swedish,5,,AAAA,AAA,AAA
swe,äta,åt,åto,äten,etaną,https://en.wiktionary.org//wiki/%C3%A4ta#Swedish,5,,ABBA,ABA,ABA
swe,förgiva,,,,fragebaną,https://en.wiktionary.org//w/index.php?title=f%C3%B6rgiva&action=edit&redlink=1,5,,,,
swe,giva,gav,gåvo,given,gebaną,https://en.wiktionary.org//wiki/giva#Swedish,5,,ABCA,ABA,ABA
swe,läsa,läste,läste,läst,lesaną,https://en.wiktionary.org//wiki/l%C3%A4sa#Swedish,5,,AAAA,AAA,AAA
swe,räka,,,,wrekaną,https://en.wiktionary.org//wiki/r%C3%A4ka#Swedish,5,,,,
swe,be,bad,bådo,bett,bidjaną,https://en.wiktionary.org//wiki/be#Swedish,5,,ABCA,ABA,ABA
swe,ligga,låg,lågo,legat,ligjaną,https://en.wiktionary.org//wiki/ligga#Swedish,5,,ABBC,ABC,ABC
swe,sitta,satt,sutto,suttit,sitjaną,https://en.wiktionary.org//wiki/sitta#Swedish,5,,ABCC,ABC,ABB
swe,ladda,laddade,laddade,laddat,hlaþaną,https://en.wiktionary.org//wiki/ladda#Swedish,6,,AAAA,AAA,AAA
swe,mala,malde,malde,malt,malaną,https://en.wiktionary.org//wiki/mala#Swedish,6,,AAAA,AAA,AAA
swe,vada,vadade,vadade,vadat,wadaną,https://en.wiktionary.org//wiki/vada#Swedish,6,,AAAA,AAA,AAA
swe,baka,bakade,bakade,bakat,bakaną,https://en.wiktionary.org//wiki/baka#Swedish,6,,AAAA,AAA,AAA
swe,dra,drog,drogo,dragit,draganą,https://en.wiktionary.org//wiki/dra#Swedish,6,,ABBA,ABA,ABA
swe,fara,for,for,farit,faraną,https://en.wiktionary.org//wiki/fara#Swedish,6,,ABBA,ABA,ABA
swe,gnaga,gnagde,gnagde,gnagt,gnaganą,https://en.wiktionary.org//wiki/gnaga#Swedish,6,,AAAA,AAA,AAA
swe,grava,gravade,gravade,gravat,grabaną,https://en.wiktionary.org/wiki/grava#Swedish,6,,AAAA,AAA,AAA
swe,skava,skavde,skavde,skavt,skabaną,https://en.wiktionary.org//wiki/skava#Swedish,6,,AAAA,AAA,AAA
swe,slå,slog,slog,slagit,slahaną,https://en.wiktionary.org//wiki/sl%C3%A5#Swedish,6,,ABBC,ABC,ABC
swe,stå,stod,stodo,stått,standaną,https://en.wiktionary.org//wiki/st%C3%A5#Swedish,6,,ABBA,ABA,ABA
swe,häva,hävde,hävde,hävt,habjaną,https://en.wiktionary.org//wiki/h%C3%A4va#Swedish,6,,AAAA,AAA,AAA
swe,le,log,logo,lett,hlahjaną,https://en.wiktionary.org//wiki/le#Swedish,6,,ABBA,ABA,ABA
swe,skapa,skapade,skapade,skapat,skapjaną,https://en.wiktionary.org//wiki/skapa#Swedish,6,,AAAA,AAA,AAA
swe,svärja,svor,svuro,svurit,swarjaną,https://en.wiktionary.org//wiki/sv%C3%A4rja#Swedish,6,,ABCC,ABC,ABB
swe,växa,växte,vuxo,vuxit,wahsijaną,https://en.wiktionary.org//wiki/v%C3%A4xa#Swedish,6,,AABB,AAB,ABB
swe,heta,hette,hette,hetat,haitaną,https://en.wiktionary.org//wiki/heta#Swedish,7,,AAAA,AAA,AAA
swe,hugga,högg,höggo,huggit,hawwaną,https://en.wiktionary.org//wiki/hugga#Swedish,7,,ABBA,ABA,ABA
swe,löpa,lopp,loppo,lupen,hlaupaną,https://en.wiktionary.org//wiki/l%C3%B6pa#Swedish,7,,ABBC,ABC,ABC
swe,banna,bannade,bannade,bannat,bannaną,https://en.wiktionary.org//wiki/banna#Swedish,7,,AAAA,AAA,AAA
swe,hänga,hängde,hängde,hängt,hanhaną,https://en.wiktionary.org//wiki/h%C3%A4nga#Swedish,7,,AAAA,AAA,AAA
swe,falla,föll,föllo,fallen,fallaną,https://en.wiktionary.org//wiki/falla#Swedish,7,,ABBA,ABA,ABA
swe,få,fick,fingo,fått,fanhaną,https://en.wiktionary.org//wiki/f%C3%A5#Swedish,7,,ABBA,ABA,ABA
swe,hålla,höll,höllo,hållit,haldaną,https://en.wiktionary.org/wiki/h%C3%A5lla#Swedish,7,,ABBA,ABA,ABA
swe,vaska,vaskade,vaskade,vaskat,waskaną,https://en.wiktionary.org//wiki/vaska#Swedish,7,,AAAA,AAA,AAA
swe,blåsa,blåste,blåste,blåst,blēsaną,https://en.wiktionary.org//wiki/bl%C3%A5sa#Swedish,7,,AAAA,AAA,AAA
swe,gråta,grät,gräto,gråtit,grētaną,https://en.wiktionary.org//wiki/gr%C3%A5ta#Swedish,7,,ABBA,ABA,ABA
swe,så,sådde,sådde,sått,sēaną,https://en.wiktionary.org//wiki/s%C3%A5#Swedish,7,,AAAA,AAA,AAA
swe,låta,lät,läto,låtit,lētaną,https://en.wiktionary.org//wiki/l%C3%A5ta#Swedish,7,,ABBA,ABA,ABA
swe,råda,rådde,rådde,rått,rēdaną,https://en.wiktionary.org//wiki/r%C3%A5da#Swedish,7,,AAAA,AAA,AAA
swe,glo,glodde,glodde,glott,glōaną,https://en.wiktionary.org//wiki/glo#Swedish,7,,AAAA,AAA,AAA
odt,rīdan,,,,rīdaną,https://en.wiktionary.org/wiki/ridan#Old_Dutch,1,,,,
odt,bīdan,beid,bidun,gebidon,bīdaną,https://en.wiktionary.org/wiki/bidan#Old_Dutch,1,,ABAA,ABA,AAA
odt,blīvan,blēf,blivun,geblivon,bilībaną,https://en.wiktionary.org/wiki/blivan#Old_Dutch,1,,ABAA,ABA,AAA
odt,bītan,bēt,bitun,gebiton,bītaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/bitan,1,Reconstructed,ABAA,ABA,AAA
odt,drīvan,,,,drībaną,https://en.wiktionary.org/wiki/drivan#Old_Dutch,1,,,,
odt,grīpan,grēp,gripun,gegripon,grīpaną,https://en.wiktionary.org/wiki/gripan#Old_Dutch,1,,ABAA,ABA,AAA
odt,līthan,līth,lēthun,gelidon,līþaną,https://en.wiktionary.org/wiki/lithan#Old_Dutch,1,,AABA,AAA,ABA
odt,rīsan,rēs,risun,gerison,rīsaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/risan,1,Reconstructed,ABAA,ABA,AAA
odt,skīnan,schein,schinun,geskīnan,skīnaną,https://gtb.ivdnt.org/iWDB/search?wdb=ONW&actie=article&id=ID3307,1,Reconstructed,ABAA,ABA,AAA
odt,skītan,skēt,skitun,geskiton,skītaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/skitan,1,Reconstructed,ABAA,ABA,AAA
odt,scrīvan,,,,skrībaną,https://en.wiktionary.org/wiki/scrivan#Old_Dutch,1,,,,
odt,scrīthan,,,,skrīþaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/scrithan,1,Reconstructed,,,
odt,slītan,slēt,slitun,gesliton,slītaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/slitan,1,Reconstructed,ABAA,ABA,AAA
odt,snīwan,,,,snīwaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/sniwan,1,Reconstructed,,,
odt,snīthan,,,,snīþaną,https://en.wiktionary.org/wiki/snithan#Old_Dutch,1,,,,
odt,spīwan,,,,spīwaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/spiwan,1,Reconstructed,,,
odt,stīgan,,,,stīganą,https://en.wiktionary.org/wiki/stigan#Old_Dutch,1,,,,
odt,wrītan,wreit,writun,gewriton,wrītaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/writan,1,Reconstructed,ABAA,ABA,AAA
odt,gietan,gōt,gotun,gegoton,geutaną,https://en.wiktionary.org/wiki/gietan#Old_Dutch,2,,ABBB,ABB,ABB
odt,biedan,,,,beudaną,https://en.wiktionary.org/wiki/biedan#Old_Dutch,2,,,,
odt,fliegan,flōg,flugun,geflogon,fleuganą,https://en.wiktionary.org/wiki/fliegan#Old_Dutch,2,,ABCB,ABB,ABC
odt,liegan,,,,leuganą,https://en.wiktionary.org/wiki/liegan#Old_Dutch,2,,,,
odt,breuwan,,,,brewwaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/breuwan&action=edit&redlink=1,2,Reconstructed,,,
odt,flian,,,,fleuhaną,https://en.wiktionary.org/wiki/flian#Old_Dutch,2,,,,
odt,flietan,,,,fleutaną,https://en.wiktionary.org/wiki/flietan#Old_Dutch,2,,,,
odt,friesan,frōs,frurun,gefroron,freusaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/friesan,2,Reconstructed,ABCB,ABB,ABC
odt,farbiodan,,,,furibeudaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/farbiodan&action=edit&redlink=1,2,Reconstructed,,,
odt,kiesan,,,,keusaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/kiesan,2,Reconstructed,,,
odt,kiuwan,,,,kewwaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/kiuwan,2,Reconstructed,,,
odt,crūpan,,,,kreupaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/crupan,2,Reconstructed,,,
odt,lūcan,,,,lūkaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/lucan,2,Reconstructed,,,
odt,riecan,,,,reukaną,https://en.wiktionary.org/wiki/riecan#Old_Dutch,2,,,,
odt,scūvan,,,,skeubaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/scuvan,2,Reconstructed,,,
odt,skietan,,,,skeutaną,https://en.wiktionary.org/wiki/skietan#Old_Dutch,2,,,,
odt,sūgan,,,,sūganą,https://en.wiktionary.org/wiki/sugan#Old_Dutch,2,,,,
odt,sūpan,sōp,supun,gesopon,sūpaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/supan,2,Reconstructed,ABAB,ABB,AAB
odt,threscan,,,,þreskaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/threscan,3,Reconstructed,,,
odt,bergan,,,,berganą,https://en.wiktionary.org/wiki/bergan#Old_Dutch,3,,,,
odt,bindan,bant,bundun,gebundon,bindaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/bindan,3,Reconstructed,ABCC,ABC,ABB
odt,brestan,,,,brestaną,https://en.wiktionary.org/wiki/brestan#Old_Dutch,3,,,,
odt,brinnan,,,,brinnaną,https://en.wiktionary.org/wiki/brinnan#Old_Dutch,3,,,,
odt,drincan,dranc,druncun,gedruncon,drinkaną,https://en.wiktionary.org/wiki/drincan#Old_Dutch,3,,ABCC,ABC,ABB
odt,fehtan,,,,fehtaną,https://en.wiktionary.org/wiki/fehtan#Old_Dutch,3,,,,
odt,findan,fand,fundun,gefundon,finþaną,https://en.wiktionary.org/wiki/findan#Old_Dutch,3,,ABCC,ABC,ABB
odt,geldan,gald,guldun,geguldon,geldaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/geldan,3,Reconstructed,ABCC,ABC,ABB
odt,helpan,,,,helpaną,https://en.wiktionary.org/wiki/helpan#Old_Dutch,3,,,,
odt,rinnan,,,,rinnaną,https://en.wiktionary.org/wiki/rinnan#Old_Dutch,3,,,,
odt,singan,sang,sungun,gesungon,singwaną,https://en.wiktionary.org/wiki/singan#Old_Dutch,3,,ABCC,ABC,ABB
odt,sincan,,,,sinkwaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/sincan,3,Reconstructed,,,
odt,smeltan,smalt,smultun,gesmulton,smeltaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/smeltan,3,Reconstructed,ABCC,ABC,ABB
odt,spinnan,spann,spunnun,gespunnon,spinnaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/spinnan,3,Reconstructed,ABCC,ABC,ABB
odt,springan,sprang,sprungun,gesprungon,springaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/springan,3,Reconstructed,ABCC,ABC,ABB
odt,stincan,,,,stinkwaną,https://en.wiktionary.org/wiki/stincan#Old_Dutch,3,,,,
odt,swellan,swall,swullun,geswullon,swellaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/swellan,3,Reconstructed,ABCC,ABC,ABB
odt,swimman,swam,swummun,geswummon,swimmaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/swimman,3,Reconstructed,ABCC,ABC,ABB
odt,werpan,,,,werpaną,https://en.wiktionary.org/wiki/werpan#Old_Dutch,3,,,,
odt,werthan,,,,werþaną,https://en.wiktionary.org/wiki/werthan#Old_Dutch,3,,,,
odt,windan,wand,wundun,gewundon,windaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/windan,3,Reconstructed,ABCC,ABC,ABB
odt,winnan,,,,winnaną,https://en.wiktionary.org/wiki/winnan#Old_Dutch,3,,,,
odt,brecan,brak,brākun,gebrokon,brekaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/brecan,4,Reconstructed,ABBC,ABC,ABC
odt,beran,,,,beraną,https://en.wiktionary.org/wiki/beran#Old_Dutch,4,,,,
odt,cuman,,,,kwemaną,https://en.wiktionary.org/wiki/cuman#Old_Dutch,4,,,,
odt,neman,,,,nemaną,https://en.wiktionary.org/wiki/neman#Old_Dutch,4,,,,
odt,skeran,,,,skeraną,https://en.wiktionary.org/wiki/skeran#Old_Dutch,4,,,,
odt,stelan,stal,stālun,gestolon,stelaną,https://en.wiktionary.org/wiki/Reconstruction:Old_Dutch/stelan,4,Reconstructed,ABBC,ABC,ABC
odt,tredan,trad,trādun,getredon,trudaną,https://en.wiktionary.org/wiki/tredan#Old_Dutch,4,,ABBA,ABA,ABA
odt,wegan,,,,weganą,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/wegan&action=edit&redlink=1,5,Reconstructed,,,
odt,drepan,,,,drepaną,https://en.wiktionary.org/wiki/drepan#Old_Dutch,5,,,,
odt,etan,,,,etaną,https://en.wiktionary.org/wiki/etan#Old_Dutch,5,,,,
odt,fargevan,,,,fragebaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/fargevan&action=edit&redlink=1,5,Reconstructed,,,
odt,gevan,gaf,gāvun,gegevon,gebaną,https://en.wiktionary.org/wiki/gevan#Old_Dutch,5,,ABBA,ABA,ABA
odt,lesan,,,,lesaną,https://en.wiktionary.org/wiki/lesan#Old_Dutch,5,,,,
odt,wrekan,,,,wrekaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/wrekan&action=edit&redlink=1,5,Reconstructed,,,
odt,bidden,,,,bidjaną,https://en.wiktionary.org/wiki/bidden#Old_Dutch,5,,,,
odt,liggen,,,,ligjaną,https://en.wiktionary.org/wiki/liggen#Old_Dutch,5,,,,
odt,sitten,,,,sitjaną,https://en.wiktionary.org/wiki/sitten#Old_Dutch,5,,,,
odt,ladan,,,,hlaþaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/ladan&action=edit&redlink=1,6,Reconstructed,,,
odt,wadan,,,,wadaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/wadan&action=edit&redlink=1,6,Reconstructed,,,
odt,malan,,,,malaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/malan&action=edit&redlink=1,6,Reconstructed,,,
odt,bakan,,,,bakaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/bakan&action=edit&redlink=1,6,Reconstructed,,,
odt,dragan,,,,draganą,https://en.wiktionary.org/wiki/dragan#Old_Dutch,6,,,,
odt,faran,fuor,fuorun,gefaron,faraną,https://en.wiktionary.org/wiki/faran#Old_Dutch,6,,ABBA,ABA,ABA
odt,gnagan,,,,gnaganą,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/gnagan&action=edit&redlink=1,6,Reconstructed,,,
odt,gravan,,,,grabaną,https://en.wiktionary.org/wiki/gravan#Old_Dutch,6,,,,
odt,scavan,,,,skabaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/scavan&action=edit&redlink=1,6,Reconstructed,,,
odt,slān,,,,slahaną,https://en.wiktionary.org/wiki/slan#Old_Dutch,6,,,,
odt,standan,,,,standaną,https://en.wiktionary.org/w/index.php?title=Reconstruction:Old_Dutch/standan&action=edit&redlink=1,6,Reconstructed,,,
odt,hebben,,,,habjaną,https://en.wiktionary.org/wiki/hebben#Old_Dutch,6,,,,
